Log file open, 12/01/22 19:21:39
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_6
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_20
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_5
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_21
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_13
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_32
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_16
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_0
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_23
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_8
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_12
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.SkyLight /Game/Scenes/Piotr.Piotr:PersistentLevel.SkyLight_1
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_9
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_1
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_25
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_35
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.ExponentialHeightFog /Game/Scenes/Piotr.Piotr:PersistentLevel.ExponentialHeightFog_0
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_3
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_33
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_22
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.DirectionalLight /Game/Scenes/Piotr.Piotr:PersistentLevel.DirectionalLight_0
[2022.12.01-18.32.29:444][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_19
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_4
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_11
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_14
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_UAID_A4AE111137DC5EFB00_1110535423
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.SkyAtmosphere /Game/Scenes/Piotr.Piotr:PersistentLevel.SkyAtmosphere_0
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_15
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_34
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_24
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.VolumetricCloud /Game/Scenes/Piotr.Piotr:PersistentLevel.VolumetricCloud_0
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.TextRenderActor /Game/Scenes/Piotr.Piotr:PersistentLevel.TextRenderActor_1
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_10
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.PostProcessVolume /Game/Scenes/Piotr.Piotr:PersistentLevel.PostProcessVolume_0
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_18
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.WorldDataLayers /Game/Scenes/Piotr.Piotr:PersistentLevel.WorldDataLayers
[2022.12.01-18.32.29:445][873]LogContentValidation: Display: Validating /Script/Engine.World /Game/Scenes/Piotr.Piotr
[2022.12.01-18.32.30:342][923]LogUObjectHash: Compacting FUObjectHashTables data took   0.27ms
[2022.12.01-18.32.30:343][923]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Scenes/Piotr.Piotr
[2022.12.01-18.32.30:343][923]Cmd: MAP LOAD FILE="D:/PBGameJam/MyProject/Content/Scenes/Piotr.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.01-18.32.30:343][923]LightingResults: New page: Lighting Build
[2022.12.01-18.32.30:343][923]LoadErrors: New page: Loading map: Piotr.umap
[2022.12.01-18.32.30:346][923]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2022.12.01-18.32.30:346][923]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.01-18.32.30:348][923]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2022.12.01-18.32.30:348][923]MapCheck: New page: Map Check
[2022.12.01-18.32.30:348][923]LightingResults: New page: Lighting Build
[2022.12.01-18.32.30:356][923]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.01-18.32.30:359][923]LogUObjectHash: Compacting FUObjectHashTables data took   0.64ms
[2022.12.01-18.32.30:361][923]LogWorld: UWorld::CleanupWorld for Piotr, bSessionEnded=true, bCleanupResources=true
[2022.12.01-18.32.30:361][923]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.01-18.32.30:369][923]LogUObjectHash: Compacting FUObjectHashTables data took   0.73ms
[2022.12.01-18.32.30:376][923]LogUObjectHash: Compacting FUObjectHashTables data took   0.52ms
[2022.12.01-18.32.30:383][923]LogAudio: Display: Audio Device (ID: 1) registered with world 'Piotr'.
[2022.12.01-18.32.30:383][923]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.01-18.32.30:383][923]LogAIModule: Creating AISystem for world Piotr
[2022.12.01-18.32.30:384][923]LogWorldPartition: ULevel::OnLevelLoaded(Piotr)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.01-18.32.30:384][923]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.01-18.32.30:384][923]LogWorldPartition: UWorldPartition::Initialize(Asset=Piotr, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.01-18.32.30:413][923]LogContentBundle: [Container: Piotr] Creating new contrainer.
[2022.12.01-18.32.30:413][923]LogWorldPartition: Display: WorldPartition initialize took 29 ms (total: 441 ms)
[2022.12.01-18.32.30:424][923]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.01-18.32.30:434][923]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2022.12.01-18.32.30:443][923]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.01-18.32.30:443][923]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,285ms to complete.
[2022.12.01-18.32.30:443][923]LogFileHelpers: Loading map 'Piotr' took 0.100
[2022.12.01-18.32.31:239][926]LogSlate: Took 0.000190 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2022.12.01-18.32.40:692][356]LogUObjectHash: Compacting FUObjectHashTables data took   0.31ms
[2022.12.01-18.32.42:728][356]LogSlate: Window 'Save Content' being destroyed
[2022.12.01-18.32.42:738][356]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.01-18.32.42:917][356]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Scenes/Piotr/3/X6/4I220HT0LA9LBA5K56Q060
[2022.12.01-18.32.42:918][356]LogSavePackage: Moving 'D:/PBGameJam/MyProject/Saved/4I220HT0LA9LBA5K56Q060A5A90D1148A93EBA2B5E11B84A1D28E0.tmp' to 'D:/PBGameJam/MyProject/Content/__ExternalActors__/Scenes/Piotr/3/X6/4I220HT0LA9LBA5K56Q060.uasset'
[2022.12.01-18.32.42:927][356]LogFileHelpers: InternalPromptForCheckoutAndSave took 189 ms (total: 1.24 sec)
[2022.12.01-18.32.43:046][356]LogAssetEditorSubsystem: Opening Asset editor for World /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap
[2022.12.01-18.32.43:046][356]Cmd: MAP LOAD FILE="D:/PBGameJam/MyProject/Content/ThirdPerson/Maps/ThirdPersonMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.01-18.32.43:046][356]LightingResults: New page: Lighting Build
[2022.12.01-18.32.43:046][356]LoadErrors: New page: Loading map: ThirdPersonMap.umap
[2022.12.01-18.32.43:049][356]LogWorld: UWorld::CleanupWorld for Piotr, bSessionEnded=true, bCleanupResources=true
[2022.12.01-18.32.43:049][356]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.01-18.32.43:052][356]LogContentBundle: [Container: Piotr] Deleting container.
[2022.12.01-18.32.43:052][356]MapCheck: New page: Map Check
[2022.12.01-18.32.43:052][356]LightingResults: New page: Lighting Build
[2022.12.01-18.32.43:058][356]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.01-18.32.43:060][356]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2022.12.01-18.32.43:061][356]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2022.12.01-18.32.43:061][356]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.01-18.32.43:068][356]LogUObjectHash: Compacting FUObjectHashTables data took   0.51ms
[2022.12.01-18.32.43:074][356]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2022.12.01-18.32.43:080][356]LogAudio: Display: Audio Device (ID: 1) registered with world 'ThirdPersonMap'.
[2022.12.01-18.32.43:080][356]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.01-18.32.43:081][356]LogAIModule: Creating AISystem for world ThirdPersonMap
[2022.12.01-18.32.43:081][356]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.01-18.32.43:081][356]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.01-18.32.43:081][356]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.01-18.32.43:116][356]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2022.12.01-18.32.43:116][356]LogWorldPartition: Display: WorldPartition initialize took 35 ms (total: 477 ms)
[2022.12.01-18.32.43:126][356]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.01-18.32.43:136][356]LogUObjectHash: Compacting FUObjectHashTables data took   0.56ms
[2022.12.01-18.32.43:144][356]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.01-18.32.43:145][356]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,232ms to complete.
[2022.12.01-18.32.43:145][356]LogFileHelpers: Loading map 'ThirdPersonMap' took 0.099
[2022.12.01-18.32.43:165][356]AssetCheck: New page: Asset Save: StaticMeshActor_2
[2022.12.01-18.32.48:350][562]LogUObjectHash: Compacting FUObjectHashTables data took   0.30ms
[2022.12.01-18.32.48:660][562]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Scenes/Piotr.Piotr
[2022.12.01-18.32.48:660][562]Cmd: MAP LOAD FILE="D:/PBGameJam/MyProject/Content/Scenes/Piotr.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.01-18.32.48:661][562]LightingResults: New page: Lighting Build
[2022.12.01-18.32.48:661][562]LoadErrors: New page: Loading map: Piotr.umap
[2022.12.01-18.32.48:663][562]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2022.12.01-18.32.48:663][562]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.01-18.32.48:665][562]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2022.12.01-18.32.48:666][562]MapCheck: New page: Map Check
[2022.12.01-18.32.48:666][562]LightingResults: New page: Lighting Build
[2022.12.01-18.32.48:673][562]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.01-18.32.48:676][562]LogUObjectHash: Compacting FUObjectHashTables data took   0.62ms
[2022.12.01-18.32.48:681][562]LogWorld: UWorld::CleanupWorld for Piotr, bSessionEnded=true, bCleanupResources=true
[2022.12.01-18.32.48:681][562]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.01-18.32.48:689][562]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2022.12.01-18.32.48:695][562]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2022.12.01-18.32.48:701][562]LogAudio: Display: Audio Device (ID: 1) registered with world 'Piotr'.
[2022.12.01-18.32.48:701][562]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.01-18.32.48:702][562]LogAIModule: Creating AISystem for world Piotr
[2022.12.01-18.32.48:702][562]LogWorldPartition: ULevel::OnLevelLoaded(Piotr)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.01-18.32.48:702][562]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.01-18.32.48:702][562]LogWorldPartition: UWorldPartition::Initialize(Asset=Piotr, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.01-18.32.48:734][562]LogContentBundle: [Container: Piotr] Creating new contrainer.
[2022.12.01-18.32.48:734][562]LogWorldPartition: Display: WorldPartition initialize took 31 ms (total: 509 ms)
[2022.12.01-18.32.48:746][562]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.01-18.32.48:756][562]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2022.12.01-18.32.48:764][562]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.01-18.32.48:765][562]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,231ms to complete.
[2022.12.01-18.32.48:765][562]LogFileHelpers: Loading map 'Piotr' took 0.104
[2022.12.01-18.32.50:266][585]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.01-18.32.50:428][585]LogFileHelpers: No new changes to save!
[2022.12.01-18.32.50:429][585]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Scenes/Piotr" FILE="D:/PBGameJam/MyProject/Content/Scenes/Piotr.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2022.12.01-18.32.50:441][585]LogUObjectHash: Compacting FUObjectHashTables data took   0.40ms
[2022.12.01-18.32.50:447][585]LogSavePackage: Moving output files for package: /Game/Scenes/Piotr
[2022.12.01-18.32.50:448][585]LogSavePackage: Moving 'D:/PBGameJam/MyProject/Saved/Piotr79ACFAA747D2BC9533C8BEA4CE8C8726.tmp' to 'D:/PBGameJam/MyProject/Content/Scenes/Piotr.umap'
[2022.12.01-18.32.50:460][585]LogFileHelpers: Saving map 'Piotr' took 0.032
[2022.12.01-18.32.50:470][585]LogFileHelpers: InternalPromptForCheckoutAndSave took 203 ms (total: 1.44 sec)
[2022.12.01-18.32.50:474][585]AssetCheck: New page: Asset Save: Piotr
[2022.12.01-18.32.50:474][585]LogContentValidation: Display: Validating /Script/Engine.World /Game/Scenes/Piotr.Piotr
[2022.12.01-18.35.53:549][292]LogShaderCompilers: Display: ================================================
[2022.12.01-18.35.53:549][292]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.12.01-18.35.53:549][292]LogShaderCompilers: Display: Total job queries 3652, among them cache hits 9 (0.25%)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Tracking 3643 distinct input hashes that result in 2602 distinct outputs (71.42%)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: RAM used: 25.28 MB (0.02 GB) of 819.20 MB (0.80 GB) budget. Usage: 3.09%
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Shaders Compiled: 3643
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Jobs assigned 3643, completed 3643 (100.00%)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Average time worker was idle: 2.43 s
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Time job spent in pending queue: average 168.43 s, longest 351.94 s
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Job execution time: average 8.60 s, max 37.06 s
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Job life time (pending + execution): average 177.03 s, max 354.17
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 375.26 s
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Jobs were issued in 436 batches (only local compilation was used), average 8.36 jobs/batch
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Average processing rate: 9.71 jobs/sec
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Total thread time: 3216.79 s
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Total thread preprocess time: 154.44 s
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Percentage time preprocessing: 4.80%
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Effective parallelization: 8.57 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display:                                   FSSDTemporalAccumulationCS (compiled   10 times, average 8.85 sec, max 10.32 sec, min 6.13 sec)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display:                                          FClusteredShadingPS (compiled    4 times, average 7.86 sec, max 13.01 sec, min 3.20 sec)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display:                                    FSSDSpatialAccumulationCS (compiled   33 times, average 3.02 sec, max 5.73 sec, min 2.04 sec)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 2.79 sec, max 2.79 sec, min 2.79 sec)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display:                                             FDeferredLightPS (compiled  150 times, average 2.64 sec, max 5.59 sec, min 2.18 sec)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display:                                             FDeferredLightPS - 12.32% of total time (compiled  150 times, average 2.64 sec, max 5.59 sec, min 2.18 sec)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display:                                  FScreenProbeTraceMeshSDFsCS - 3.94% of total time (compiled   96 times, average 1.32 sec, max 2.16 sec, min 0.50 sec)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display:                                      FScreenProbeIntegrateCS - 3.87% of total time (compiled  128 times, average 0.97 sec, max 2.67 sec, min 0.72 sec)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display:                      FRenderSingleScatteringWithPreshadingCS - 3.77% of total time (compiled  128 times, average 0.95 sec, max 1.62 sec, min 0.55 sec)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display:                              FVolumetricFogLightScatteringCS - 3.55% of total time (compiled  128 times, average 0.89 sec, max 1.24 sec, min 0.66 sec)
[2022.12.01-18.35.53:550][292]LogShaderCompilers: Display: ================================================
[2022.12.01-18.37.05:542][996]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.01-18.37.05:689][996]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Scenes/Piotr/3/X6/4I220HT0LA9LBA5K56Q060
[2022.12.01-18.37.05:689][996]LogSavePackage: Moving 'D:/PBGameJam/MyProject/Saved/4I220HT0LA9LBA5K56Q060AF3F2EE24E7974585F5A45AC15D84AE2.tmp' to 'D:/PBGameJam/MyProject/Content/__ExternalActors__/Scenes/Piotr/3/X6/4I220HT0LA9LBA5K56Q060.uasset'
[2022.12.01-18.37.05:704][996]LogFileHelpers: InternalPromptForCheckoutAndSave took 161 ms (total: 1.61 sec)
[2022.12.01-18.37.05:704][996]LogAssetRegistry: Warning: ScanPathsSynchronous: Package /Game/Scenes/Piotr does not exist, will not scan.
[2022.12.01-18.37.05:708][996]AssetCheck: New page: Asset Save: StaticMeshActor_2
[2022.12.01-18.37.05:708][996]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_2
[2022.12.01-18.39.27:854][680]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.01-18.39.28:001][680]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Scenes/Piotr/3/X6/4I220HT0LA9LBA5K56Q060
[2022.12.01-18.39.28:001][680]LogSavePackage: Moving 'D:/PBGameJam/MyProject/Saved/4I220HT0LA9LBA5K56Q060D5DFEF2F44D580341FD023BEB1B8DCDA.tmp' to 'D:/PBGameJam/MyProject/Content/__ExternalActors__/Scenes/Piotr/3/X6/4I220HT0LA9LBA5K56Q060.uasset'
[2022.12.01-18.39.28:009][680]LogFileHelpers: InternalPromptForCheckoutAndSave took 155 ms (total: 1.76 sec)
[2022.12.01-18.39.28:009][680]LogAssetRegistry: Warning: ScanPathsSynchronous: Package /Game/Scenes/Piotr does not exist, will not scan.
[2022.12.01-18.39.28:012][680]AssetCheck: New page: Asset Save: StaticMeshActor_2
[2022.12.01-18.39.28:012][680]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/Scenes/Piotr.Piotr:PersistentLevel.StaticMeshActor_2
[2022.12.01-18.40.03:345][822]LogAssetRegistry: Warning: ScanPathsSynchronous: Package /Game/Scenes/Piotr does not exist, will not scan.
[2022.12.01-18.40.06:347][831]LogAssetRegistry: Warning: ScanPathsSynchronous: Package /Game/Scenes/Piotr does not exist, will not scan.
